rabbit;lapin;A1;7;CONCRETE
race;course;A2;6;CONCRETE
rack;grille-rack;B1;3;CONCRETE
radar;radar;B2;4;CONCRETE
radiator;radiateur;A2;5;CONCRETE
radio;radio;A1;8;CONCRETE
raft;radeau;B1;2;CONCRETE
rage;rage-colère;B2;4;ABSTRACT
rail;rail;A2;5;CONCRETE
rain;pluie;A1;7;CONCRETE
rainbow;arc-en-ciel;A2;3;CONCRETE
rake;râteau;B1;2;CONCRETE
rally;rallye;B2;3;CONCRETE
ram;bélier;B1;3;CONCRETE
ramp;ramp;B2;3;CONCRETE
ranch;ranch;B1;4;CONCRETE
randomness;aléatoire;C1;2;ABSTRACT
range;gamme;B2;6;CONCRETE
rank;rang;B1;5;ABSTRACT
rap;rap;A2;6;CONCRETE
rape;viol;C1;1;ABSTRACT
rapid;rapide;A2;7;ABSTRACT
rare;rare;B1;6;ABSTRACT
rascal;coquin;B2;3;CONCRETE
rat;rat;A1;5;CONCRETE
rate;taux;B1;7;ABSTRACT
raven;corbeau;B2;3;CONCRETE
ray;rayon;B1;5;CONCRETE
razor;rasoir;A2;5;CONCRETE
reach;atteindre;A2;6;ABSTRACT
reaction;réaction;B1;7;ABSTRACT
reader;lecteur;A2;7;CONCRETE
reality;réalité;B1;7;ABSTRACT
realm;royaume;C1;3;CONCRETE
reason;raison;A2;8;ABSTRACT
rebel;rebelle;B2;4;CONCRETE
receipt;reçu;A2;6;CONCRETE
reception;réception;B1;6;CONCRETE
recipe;recette;A2;7;CONCRETE
record;record;B1;6;CONCRETE
recorder;enregistreur;B2;5;CONCRETE
rectangle;rectangle;A2;5;CONCRETE
red;rouge;A1;8;ABSTRACT
reed;roseau;B2;3;CONCRETE
reef;récif;B2;3;CONCRETE
reflection;réflexion;B2;6;ABSTRACT
refrigerator;réfrigérateur;A1;7;CONCRETE
refund;remboursement;B2;5;ABSTRACT
region;région;A2;7;CONCRETE
register;registre;B1;6;CONCRETE
regret;regret;B2;5;ABSTRACT
reindeer;renne;B2;3;CONCRETE
relation;relation;B1;7;ABSTRACT
relationship;relation;A2;8;ABSTRACT
relative;relatif;B1;6;ABSTRACT
relaxation;détente;B2;5;ABSTRACT
release;libération;B2;5;ABSTRACT
relevance;pertinence;C1;4;ABSTRACT
relief;soulagement;B2;5;ABSTRACT
religion;religion;A2;7;ABSTRACT
relish;relish;C1;2;CONCRETE
remains;reste;B1;6;CONCRETE
remark;remarque;B1;7;ABSTRACT
reminder;rappel;B2;5;ABSTRACT
removal;enlèvement;B2;4;ABSTRACT
rent;loyer;A2;7;ABSTRACT
repair;réparation;A2;6;CONCRETE
replacement;remplacement;B2;5;ABSTRACT
report;rapport;A2;8;CONCRETE
representative;représentant;B2;6;CONCRETE
republic;république;B1;6;CONCRETE
reputation;réputation;B2;5;ABSTRACT
request;demande;A2;7;ABSTRACT
rescue;sauvetage;B2;4;CONCRETE
research;recherche;B1;8;ABSTRACT
reserve;réserve;B1;6;CONCRETE
residence;résidence;B1;6;CONCRETE
residue;résidu;C1;3;CONCRETE
resort;station;B2;4;CONCRETE
resource;ressource;B1;7;CONCRETE
respect;respect;A2;8;ABSTRACT
response;réponse;A2;8;ABSTRACT
responsibility;responsabilité;B1;7;ABSTRACT
rest;repos;A2;7;ABSTRACT
restaurant;restaurant;A1;8;CONCRETE
result;résultat;A2;8;ABSTRACT
retail;détail;B2;5;CONCRETE
retirement;retraite;B2;5;ABSTRACT
return;retour;A2;7;ABSTRACT
revelation;révélation;B2;4;ABSTRACT
revenge;vengeance;B2;4;ABSTRACT
revenue;revenu;B1;7;ABSTRACT
review;revue;B1;6;CONCRETE
revolution;révolution;B2;5;ABSTRACT
reward;récompense;B1;6;ABSTRACT
rhythm;rythme;B1;6;ABSTRACT
rice;riz;A1;8;CONCRETE
rich;riche;A2;7;ABSTRACT
riddle;énigme;B2;4;ABSTRACT
rifle;fusil;B1;4;CONCRETE
right;droit;A2;8;ABSTRACT
ring;anneau;A2;7;CONCRETE
riot;émeute;B2;4;CONCRETE
rip;déchirure;B2;3;CONCRETE
rise;hausse;B1;7;ABSTRACT
risk;risque;B1;7;ABSTRACT
river;rivière;A1;7;CONCRETE
road;route;A1;8;CONCRETE
roast;rôti;B1;5;CONCRETE
robber;voleur;B1;4;CONCRETE
robe;robe;A1;7;CONCRETE
robot;robot;A2;6;CONCRETE
rock;roche;A1;7;CONCRETE
rocket;fusée;A2;5;CONCRETE
rod;tige;B2;4;CONCRETE
role;rôle;A2;8;ABSTRACT
roll;rouleau;A2;6;CONCRETE
romance;romance;B2;5;ABSTRACT
roof;toit;A2;6;CONCRETE
room;chambre;A1;8;CONCRETE
root;racine;B1;6;CONCRETE
rope;corde;A2;6;CONCRETE
rose;rose;A1;7;CONCRETE
rotation;rotation;B2;5;ABSTRACT
round;rond;A1;7;ABSTRACT
route;route;A2;7;CONCRETE
row;rangée;A2;6;CONCRETE
rub;frotter;B1;5;ABSTRACT
rubber;caoutchouc;A2;5;CONCRETE
rubbish;déchets;B1;5;CONCRETE
ruby;ruby;B2;3;CONCRETE
ruin;ruine;B1;5;CONCRETE
rule;règle;A2;8;ABSTRACT
rum;rhume;B2;4;CONCRETE
run;courir;A1;8;ABSTRACT
runner;coureur;A2;6;CONCRETE
rush;se précipiter;B2;5;ABSTRACT
rust;rouille;B2;4;CONCRETE
rut;ornière;C1;2;CONCRETE
rye;seigle;B2;3;CONCRETE